"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"10297","2.8893617","0.00118541","k__Bacteria_unclassified","0.3460972","0.33333333","no","4","5","k__Bacteria_unclassified","k__Bacteria_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000266","20.5","4","0","0.578125","0.7","0.458333333","k__Bacteria_unclassified","0","k__Bacteria_unclassified","0.73009119","4.79173E-4","8.1774E-4","2.46952E-4","false","0","BacV5_Otu_000266","882","k__Bacteria_unclassified","416","""k__Bacteria(100);k__Bacteria_unclassified(91);k__Bacteria_unclassified(91);k__Bacteria_unclassified(91);k__Bacteria_unclassified(91);k__Bacteria_unclassified(91);k__Bacteria_unclassified(91);""","0.32539683","0.577669903","5.13056E-4"
"244","2.91489362","0.00662043","c__Tremellomycetes","0.34306569","0.33333333","no","3","5","f__Mrakiaceae","g__Udeniomyces","false","k__Fungi","Ftrad","Ftrad_Otu_00095","37.66666667","3","0","0.40625","0.314285714","0.680555556","o__Cystofilobasidiales","0","p__Basidiomycota","0.72644377","4.90555E-4","6.44E-5","8.61624E-4","false","0","Ftrad_Otu_00095","3055","s__Udeniomyces_pyricola","3508","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Cystofilobasidiales(100);f__Mrakiaceae(100);g__Udeniomyces(100);s__Udeniomyces_pyricola(100);""","0.5045045","0.470873786","4.75434E-4"
"245","2.45957447","0.0043687","c__Tremellomycetes","0.40657439","0.44871795","no","13","4","f__Bulleribasidiaceae","g__Vishniacozyma","false","k__Fungi","Ftrad","Ftrad_Otu_00092","26.61538462","13","0","0.78125","0.657142857","0.763888889","o__Tremellales","0","p__Basidiomycota","0.79148936","0.001469669","3.68949E-4","5.51138E-4","false","0","Ftrad_Otu_00092","3267","s__Vishniacozyma_carnescens","2368","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(100);g__Vishniacozyma(100);s__Vishniacozyma_carnescens(100);""","0.20956996","0.733009709","7.74598E-4"
"246","3.12765957","0.0","c__Dothideomycetes","0.31972789","0.0","no","1","5","f__Cladosporiaceae","g__Cladosporium","false","k__Fungi","Ftrad","Ftrad_Otu_00080","37.0","1","0","0.671875","0.542857143","0.861111111","o__Capnodiales","0","p__Ascomycota","0.69604863","6.08944E-4","3.60135E-4","9.32289E-4","false","0","Ftrad_Otu_00080","4026","s__Cladosporium_aggregatocicatricatum","0","""k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Cladosporiaceae(100);g__Cladosporium(100);s__Cladosporium_aggregatocicatricatum(100);""","0.0","0.694174757","6.37411E-4"
"247","2.30638298","0.0213858","c__Tremellomycetes","0.43357934","0.3960114","no","27","5","f__Bulleribasidiaceae","g__Vishniacozyma","false","k__Fungi","Ftrad","Ftrad_Otu_00071","29.25925926","27","0","0.78125","0.628571429","0.680555556","o__Tremellales","0","p__Basidiomycota","0.81337386","0.002985571","5.53022E-4","3.17218E-4","false","0","Ftrad_Otu_00071","4658","s__Vishniacozyma_sp","15264","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(100);g__Vishniacozyma(100);s__Vishniacozyma_sp(100);""","0.20178799","0.694174757","0.001226348"
"248","2.02978723","0.00993289","c__Leotiomycetes","0.49266247","0.51784634","no","58","4","f__Helotiales_fam_Incertae_sedis","g__Cadophora","false","k__Fungi","Ftrad","Ftrad_Otu_00062","44.4137931","58","0","0.21875","0.857142857","0.111111111","o__Helotiales","0","p__Ascomycota","0.85288754","6.27624E-4","0.028853073","5.15E-5","false","0","Ftrad_Otu_00062","5773","s__Cadophora_luteo-olivacea","13516","""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiales_fam_Incertae_sedis(100);g__Cadophora(100);s__Cadophora_luteo-olivacea(100);""","0.25092538","0.398058252","0.010017436"
"249","3.05106383","1.7118E-4","c__Dothideomycetes","0.32775453","0.33333333","no","4","5","f__Phaeosphaeriaceae","f__Phaeosphaeriaceae_unclassified","false","k__Fungi","Ftrad","Ftrad_Otu_00060","21.5","4","0","0.828125","0.785714286","0.958333333","o__Pleosporales","0","p__Ascomycota","0.70699088","0.001184967","9.29363E-4","0.001135042","false","0","Ftrad_Otu_00060","5820","f__Phaeosphaeriaceae_unclassified","108","""k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Pleosporales(100);f__Phaeosphaeriaceae(100);f__Phaeosphaeriaceae_unclassified(95);f__Phaeosphaeriaceae_unclassified(95);""","0.40865385","0.859223301","0.001080661"
"250","2.8212766","0.00140092","c__Tremellomycetes","0.35444947","0.46666667","no","6","5","f__Bulleribasidiaceae","g__Vishniacozyma","false","k__Fungi","Ftrad","Ftrad_Otu_00058","19.83333333","6","0","0.828125","0.642857143","0.694444444","o__Tremellales","0","p__Basidiomycota","0.73981763","0.003705744","9.72496E-4","7.27751E-4","false","0","Ftrad_Otu_00058","6048","s__Vishniacozyma_tephrensis","602","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(100);g__Vishniacozyma(100);s__Vishniacozyma_tephrensis(100);""","0.2716895","0.718446602","0.001736118"
"154","2.24255319","0.00614815","c__Leotiomycetes","0.4459203","0.56984127","no","36","4","o__Helotiales_unclassified","o__Helotiales_unclassified","false","k__Fungi","Ftrad","Ftrad_Otu_00106","45.16666667","36","0","0.59375","0.828571429","0.458333333","o__Helotiales","0","p__Ascomycota","0.8224924","3.96023E-4","0.002134174","1.38855E-4","false","0","Ftrad_Otu_00106","2657","o__Helotiales_unclassified","4912","""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(99);o__Helotiales(99);o__Helotiales_unclassified(99);o__Helotiales_unclassified(99);o__Helotiales_unclassified(99);""","0.29121864","0.626213592","8.96773E-4"
"251","2.5106383","3.028E-4","c__Leotiomycetes","0.39830508","0.86111111","no","9","5","f__Helotiaceae","g__Tetracladium","false","k__Fungi","Ftrad","Ftrad_Otu_00057","53.33333333","9","0","0.65625","0.671428571","0.902777778","o__Helotiales","0","p__Ascomycota","0.78419453","9.25134E-4","7.33455E-4","0.00198892","false","0","Ftrad_Otu_00057","6324","s__Tetracladium_sp","500","""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(94);g__Tetracladium(94);s__Tetracladium_sp(94);""","0.41994751","0.747572816","0.001231809"
"252","2.7787234","0.00118418","c__Leotiomycetes","0.35987749","0.5","no","4","5","f__Helotiaceae","g__Tetracladium","false","k__Fungi","Ftrad","Ftrad_Otu_00056","49.75","4","0","0.71875","0.685714286","0.666666667","o__Helotiales","0","p__Ascomycota","0.74589666","0.002106336","0.001315186","0.001143138","false","0","Ftrad_Otu_00056","6688","g__Tetracladium_unclassified","992","""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);f__Helotiaceae(100);g__Tetracladium(100);g__Tetracladium_unclassified(86);""","0.495","0.689320388","0.001500847"
"253","2.8","0.0010541","c__Taphrinomycetes","0.35714286","0.4","no","6","5","f__Taphrinaceae","g__Taphrina","false","k__Fungi","Ftrad","Ftrad_Otu_00048","26.5","6","0","0.875","0.771428571","0.777777778","o__Taphrinales","0","p__Ascomycota","0.74285714","0.003443503","0.001138953","9.28648E-4","false","0","Ftrad_Otu_00048","9804","s__Taphrina_carpini","496","""k__Fungi(100);p__Ascomycota(100);c__Taphrinomycetes(100);o__Taphrinales(100);f__Taphrinaceae(100);g__Taphrina(100);s__Taphrina_carpini(100);""","0.33333333","0.805825243","0.001781425"
"254","2.40851064","0.00149192","c__Exobasidiomycetes","0.41519435","0.68831169","no","22","5","f__Entylomatales_fam_Incertae_sedis","g__Tilletiopsis","false","k__Fungi","Ftrad","Ftrad_Otu_00047","45.95454545","22","0","0.8125","0.371428571","0.916666667","o__Entylomatales","0","p__Basidiomycota","0.79878419","0.003365638","2.85248E-4","9.17709E-4","false","0","Ftrad_Otu_00047","9884","s__Tilletiopsis_washingtonensis","1834","""k__Fungi(100);p__Basidiomycota(100);c__Exobasidiomycetes(100);o__Entylomatales(100);f__Entylomatales_fam_Incertae_sedis(100);g__Tilletiopsis(100);s__Tilletiopsis_washingtonensis(100);""","0.32824675","0.699029126","0.001463316"
"111","3.24255319","0.0","c__Bacilli","0.30839895","1.0","no","2","6","f__Alicyclobacillaceae","g__Alicyclobacillus","false","k__Bacteria","BacV5","BacV5_Otu_000100","17.5","2","0","0.90625","0.928571429","0.930555556","o__Bacillales","0","p__Firmicutes","0.67963526","9.56311E-4","0.001513836","0.001643906","false","0","BacV5_Otu_000100","3615","g__Alicyclobacillus_unclassified","0","""k__Bacteria(100);p__Firmicutes(100);c__Bacilli(100);o__Bacillales(100);f__Alicyclobacillaceae(100);g__Alicyclobacillus(100);g__Alicyclobacillus_unclassified(100);""","0.56451613","0.922330097","0.001386085"
"256","3.39148936","9.09E-6","c__Leotiomycetes","0.29485571","0.0","no","2","5","f__Helotiaceae","g__Tetracladium","false","k__Fungi","Ftrad","Ftrad_Otu_00038","11.5","2","0","0.921875","0.785714286","0.861111111","o__Helotiales","0","p__Ascomycota","0.65835866","0.006974883","0.002298062","0.001489511","false","0","Ftrad_Otu_00038","15240","g__Tetracladium_unclassified","2","""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(91);o__Helotiales(91);f__Helotiaceae(91);g__Tetracladium(91);g__Tetracladium_unclassified(75);""","0.58333333","0.854368932","0.003468454"
"258","2.70638298","0.00918166","c__Leotiomycetes","0.36949686","0.28571429","no","7","5","o__Helotiales_unclassified","o__Helotiales_unclassified","false","k__Fungi","Ftrad","Ftrad_Otu_00034","22.0","7","0","0.703125","0.728571429","0.708333333","o__Helotiales","0","p__Ascomycota","0.756231","0.001699577","0.003255945","0.005956443","false","0","Ftrad_Otu_00034","17590","o__Helotiales_unclassified","4438","""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Helotiales(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);o__Helotiales_unclassified(100);""","0.23602484","0.713592233","0.003716276"
"10298","2.81702128","1.1121E-4","c__Microbotryomycetes","0.35498489","0.33333333","no","4","5","f__Leucosporidiaceae","g__Leucosporidium","false","k__Fungi","Ftrad","Ftrad_Otu_00025","35.0","4","0","0.671875","0.671428571","0.666666667","o__Leucosporidiales","0","p__Basidiomycota","0.74042553","0.013342891","0.007554106","8.75186E-4","false","0","Ftrad_Otu_00025","33472","s__Leucosporidium_sp","78","""k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Leucosporidiales(100);f__Leucosporidiaceae(100);g__Leucosporidium(100);s__Leucosporidium_sp(95);""","0.38611111","0.669902913","0.007018184"
"260","3.39148936","0.0","c__Tremellomycetes","0.29485571","0.0","no","1","6","f__Filobasidiaceae","g__Filobasidium","false","k__Fungi","Ftrad","Ftrad_Otu_00024","24.0","1","0","0.859375","0.771428571","0.652777778","o__Filobasidiales","0","p__Basidiomycota","0.65835866","0.017625554","0.010829698","0.002165751","false","0","Ftrad_Otu_00024","34054","s__Filobasidium_oeirense","0","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Filobasidiales(100);f__Filobasidiaceae(100);g__Filobasidium(100);s__Filobasidium_oeirense(100);""","0.0","0.757281553","0.009912856"
"262","2.19148936","0.01691035","c__Agaricostilbomycetes","0.45631068","0.47731092","no","35","4","f__Kondoaceae","g__Bensingtonia","false","k__Fungi","Ftrad","Ftrad_Otu_00018","43.14285714","35","0","0.90625","0.9","0.986111111","o__Agaricostilbales","0","p__Basidiomycota","0.82978723","0.010122787","0.004146576","0.011938486","false","0","Ftrad_Otu_00018","52165","s__Bensingtonia_sp","12178","""k__Fungi(100);p__Basidiomycota(100);c__Agaricostilbomycetes(100);o__Agaricostilbales(100);f__Kondoaceae(100);g__Bensingtonia(100);s__Bensingtonia_sp(100);""","0.25989673","0.932038835","0.008726649"
"263","2.18723404","0.02010147","k__Fungi_unclassified","0.45719844","0.4171123","no","34","5","k__Fungi_unclassified","k__Fungi_unclassified","false","k__Fungi","Ftrad","Ftrad_Otu_00016","35.05882353","34","0","0.78125","0.628571429","0.375","k__Fungi_unclassified","0","k__Fungi_unclassified","0.83039514","0.03112991","0.007357891","1.37187E-4","false","0","Ftrad_Otu_00016","62185","k__Fungi_unclassified","14390","""k__Fungi(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);""","0.21229947","0.587378641","0.012219631"
"264","3.4212766","0.00851064","c__Tremellomycetes","0.29228856","0.0","no","2","6","f__Filobasidiaceae","g__Filobasidium","false","k__Fungi","Ftrad","Ftrad_Otu_00014","8.5","2","0","0.921875","0.842857143","0.902777778","o__Filobasidiales","0","p__Basidiomycota","0.65410334","0.032140777","0.008682957","0.019842046","false","0","Ftrad_Otu_00014","87504","g__Filobasidium_unclassified","5434","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Filobasidiales(100);f__Filobasidiaceae(100);g__Filobasidium(100);g__Filobasidium_unclassified(99);""","0.5","0.888349515","0.019871088"
"265","2.84255319","7.5E-6","c__Tremellomycetes","0.35179641","0.66666667","yes","3","5","f__Bulleribasidiaceae","g__Dioszegia","false","k__Fungi","Ftrad","Ftrad_Otu_00013","40.33333333","3","0","0.953125","0.985714286","1.0","o__Tremellales","0","p__Basidiomycota","0.73677812","0.017296775","0.015223553","0.016204818","false","0","Ftrad_Otu_00013","92773","s__Dioszegia_hungarica","12","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Tremellales(100);f__Bulleribasidiaceae(100);g__Dioszegia(100);s__Dioszegia_hungarica(100);""","0.51709402","0.980582524","0.016210627"
"266","2.16595745","0.01123603","c__Dothideomycetes","0.46168959","0.57936508","yes","36","4","f__Cladosporiaceae","g__Cladosporium","false","k__Fungi","Ftrad","Ftrad_Otu_00012","48.05555556","36","0","0.984375","0.985714286","1.0","o__Capnodiales","0","p__Ascomycota","0.83343465","0.014175676","0.013201675","0.029755538","false","0","Ftrad_Otu_00012","97867","g__Cladosporium_unclassified","11064","""k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Cladosporiaceae(100);g__Cladosporium(100);g__Cladosporium_unclassified(73);""","0.28102664","0.990291262","0.019290094"
"10275","3.62553191","3.232E-4","c__Oomycetes(100)","0.2758216","0.0","no","2","6","f__Pythiaceae(100)","g__Pythium(96)","false","k__Stramenopila(100)","Otrad","Otrad_Otu_00042","5.5","2","0","0.375","0.257142857","0.402777778","o__Pythiales(100)","0","p__Oomycota(100)","0.62492401","7.12485E-4","6.20568E-4","0.006844529","false","0","Otrad_Otu_00042","3556","s__Pythium_sp(95)","94","""k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Pythiales(100);f__Pythiaceae(100);g__Pythium(96);s__Pythium_sp(95);""","0.5","0.344660194","0.00282449"
"267","2.06382979","0.02665721","c__Tremellomycetes","0.48453608","0.41010101","yes","45","4","f__Mrakiaceae","g__Itersonilia","false","k__Fungi","Ftrad","Ftrad_Otu_00005","38.66666667","45","0","0.953125","0.985714286","1.0","o__Cystofilobasidiales","0","p__Basidiomycota","0.84802432","0.017110564","0.021439825","0.054692192","false","0","Ftrad_Otu_00005","197688","s__Itersonilia_perplexans","21626","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Cystofilobasidiales(100);f__Mrakiaceae(100);g__Itersonilia(99);s__Itersonilia_perplexans(94);""","0.21245421","0.980582524","0.031716998"
"122","2.54042553","0.02078153","c__Actinobacteria","0.39363484","0.38181818","no","11","5","f__Nocardioidaceae","g__Nocardioides","false","k__Bacteria","BacV5","BacV5_Otu_000081","25.72727273","11","0","0.953125","0.885714286","1.0","o__Actinomycetales","0","p__Actinobacteria","0.77993921","0.002390082","0.001319506","0.001730534","false","0","BacV5_Otu_000081","5116","g__Nocardioides_unclassified","10012","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Nocardioidaceae(100);g__Nocardioides(100);g__Nocardioides_unclassified(57);""","0.21911422","0.946601942","0.001795772"
"268","2.07659574","0.02454378","c__Dothideomycetes","0.48155738","0.47272727","yes","45","4","f__Cladosporiaceae","g__Cladosporium","false","k__Fungi","Ftrad","Ftrad_Otu_00004","42.4","45","0","1.0","1.0","1.0","o__Capnodiales","0","p__Ascomycota","0.84620061","0.024424059","0.032637022","0.067945412","false","0","Ftrad_Otu_00004","242261","s__Cladosporium_allicinum","20688","""k__Fungi(100);p__Ascomycota(100);c__Dothideomycetes(100);o__Capnodiales(100);f__Cladosporiaceae(100);g__Cladosporium(100);s__Cladosporium_allicinum(95);""","0.23425414","1.0","0.042426218"
"123","3.00851064","0.01055499","c__Thermoleophilia","0.33239038","0.30555556","no","9","5","f__Patulibacteraceae","g__Patulibacter","false","k__Bacteria","BacV5","BacV5_Otu_000077","10.77777778","9","0","0.859375","0.757142857","0.930555556","o__Solirubrobacterales","0","p__Actinobacteria","0.71306991","0.001914493","0.001003161","0.002766301","false","0","BacV5_Otu_000077","5504","g__Patulibacter_unclassified","6704","""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Solirubrobacterales(100);f__Patulibacteraceae(100);g__Patulibacter(100);g__Patulibacter_unclassified(100);""","0.22222222","0.849514563","0.001902536"
"10276","3.23829787","0.0","c__Oomycetes(100)","0.3088042","0.0","no","1","5","f__Pythiaceae(100)","g__Diasporangium(90)","false","k__Stramenopila(100)","Otrad","Otrad_Otu_00004","29.0","1","0","0.15625","0.3","0.527777778","o__Pythiales(100)","0","p__Oomycota(100)","0.68024316","0.011142227","0.00606332","0.046209857","false","0","Otrad_Otu_00004","41622","s__Diasporangium_sp(90)","0","""k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Pythiales(100);f__Pythiaceae(100);g__Diasporangium(90);s__Diasporangium_sp(90);""","0.0","0.334951456","0.021673032"
"124","3.14893617","6.5067E-4","c__Actinobacteria","0.31756757","0.46666667","no","6","5","f__Nocardiaceae","f__Nocardiaceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000050","10.83333333","6","0","0.90625","0.9","0.902777778","o__Actinomycetales","0","p__Actinobacteria","0.69300912","0.00382969","0.00220158","0.004867964","false","0","BacV5_Otu_000050","10291","f__Nocardiaceae_unclassified","262","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Nocardiaceae(100);f__Nocardiaceae_unclassified(91);f__Nocardiaceae_unclassified(91);""","0.30952381","0.902912621","0.003639341"
"270","2.59148936","2.3099E-4","c__Alphaproteobacteria","0.38587849","0.68888889","no","10","5","f__Sphingomonadaceae","g__Sphingomonas","false","k__Bacteria","BacV5","BacV5_Otu_000343","41.4","10","0","0.3125","0.671428571","0.208333333","o__Sphingomonadales","0","p__Proteobacteria","0.77264438","1.30269E-4","5.26926E-4","8.19E-5","false","0","BacV5_Otu_000343","626","g__Sphingomonas_unclassified","326","""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(94);g__Sphingomonas_unclassified(86);""","0.36637168","0.398058252","2.48135E-4"
"156","4.52340426","0.0","c__Oomycetes(100)","0.22107244","0.0","no","1","7","f__Peronosporaceae(100)","g__Hyaloperonospora(100)","false","k__Stramenopila(100)","Otrad","Otrad_Otu_00001","2.0","1","0","1.0","1.0","1.0","o__Peronosporales(100)","0","p__Oomycota(100)","0.49665653","0.661312855","0.549967746","0.486232506","false","0","Otrad_Otu_00001","2447714","s__Hyaloperonospora_arabidopsidis(100)","0","""k__Stramenopila(100);p__Oomycota(100);c__Oomycetes(100);o__Peronosporales(100);f__Peronosporaceae(100);g__Hyaloperonospora(100);s__Hyaloperonospora_arabidopsidis(100);""","0.0","1.0","0.562284007"
"10288","2.74893617","1.689E-5","c__Eurotiomycetes","0.36377709","0.66666667","no","3","5","f__Herpotrichiellaceae","g__Exophiala","false","k__Fungi","Ftrad","Ftrad_Otu_00165","46.33333333","3","0","0.515625","0.6","0.472222222","o__Chaetothyriales","0","p__Ascomycota","0.75015198","4.13536E-4","5.18235E-4","1.48452E-4","false","0","Ftrad_Otu_00165","1345","s__Exophiala_equina","32","""k__Fungi(100);p__Ascomycota(100);c__Eurotiomycetes(100);o__Chaetothyriales(100);f__Herpotrichiellaceae(100);g__Exophiala(100);s__Exophiala_equina(100);""","0.50915751","0.529126214","3.56462E-4"
"126","3.29787234","3.64E-6","c__Tremellomycetes","0.30322581","0.66666667","no","3","5","f__Holtermanniales_fam_Incertae_sedis","g__Holtermanniella","false","k__Fungi","Ftrad","Ftrad_Otu_00033","14.33333333","3","0","0.671875","0.728571429","0.75","o__Holtermanniales","0","p__Basidiomycota","0.67173252","0.00438934","0.003599349","0.004251424","false","0","Ftrad_Otu_00033","20588","s__Holtermanniella_sp","2","""k__Fungi(100);p__Basidiomycota(100);c__Tremellomycetes(100);o__Holtermanniales(100);f__Holtermanniales_fam_Incertae_sedis(100);g__Holtermanniella(100);s__Holtermanniella_sp(97);""","0.47777778","0.718446602","0.004072693"
"280","4.03404255","6.4937E-4","c__Actinobacteria","0.2478903","0.0","no","2","6","f__Microbacteriaceae","g__Frigoribacterium","false","k__Bacteria","BacV5","BacV5_Otu_000235","3.5","2","0","0.515625","0.728571429","0.625","o__Actinomycetales","0","p__Actinobacteria","0.56656535","2.05116E-4","5.32491E-4","5.01938E-4","false","0","BacV5_Otu_000235","1025","g__Frigoribacterium_unclassified","134","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Microbacteriaceae(100);g__Frigoribacterium(100);g__Frigoribacterium_unclassified(100);""","0.5","0.626213592","4.20104E-4"
"281","3.34468085","0.01022306","c__Alphaproteobacteria","0.29898219","0.16666667","no","4","6","f__Aurantimonadaceae","f__Aurantimonadaceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000213","9.0","4","0","0.4375","0.628571429","0.305555556","o__Rhizobiales","0","p__Proteobacteria","0.66504559","3.48162E-4","6.88892E-4","2.58222E-4","false","0","BacV5_Otu_000213","1161","f__Aurantimonadaceae_unclassified","8552","""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);f__Aurantimonadaceae(100);f__Aurantimonadaceae_unclassified(97);f__Aurantimonadaceae_unclassified(97);""","0.31481481","0.45631068","4.32509E-4"
"163","3.2893617","0.0","c__Leotiomycetes","0.30401035","0.0","no","1","5","o__Thelebolales_unclassified","o__Thelebolales_unclassified","false","k__Fungi","Ftrad","Ftrad_Otu_00096","25.0","1","0","0.578125","0.314285714","0.263888889","o__Thelebolales","0","p__Ascomycota","0.67294833","0.002423707","2.1227E-4","3.1887E-4","false","0","Ftrad_Otu_00096","3003","o__Thelebolales_unclassified","0","""k__Fungi(100);p__Ascomycota(100);c__Leotiomycetes(100);o__Thelebolales(100);o__Thelebolales_unclassified(98);o__Thelebolales_unclassified(98);o__Thelebolales_unclassified(98);""","0.0","0.378640777","9.36577E-4"
"283","2.51489362","0.00670848","c__Alphaproteobacteria","0.39763113","0.4","no","15","5","f__Sphingomonadaceae","g__Sphingomonas","false","k__Bacteria","BacV5","BacV5_Otu_000206","28.26666667","15","0","0.453125","0.714285714","0.347222222","o__Sphingomonadales","0","p__Proteobacteria","0.78358663","2.47732E-4","0.001000536","2.31848E-4","false","0","BacV5_Otu_000206","1219","g__Sphingomonas_unclassified","5164","""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Sphingomonadales(100);f__Sphingomonadaceae(100);g__Sphingomonas(100);g__Sphingomonas_unclassified(100);""","0.23169399","0.504854369","4.97987E-4"
"164","2.40425532","0.00757838","c__Mortierellomycetes","0.4159292","0.70175439","no","19","4","f__Mortierellaceae","g__Mortierella","false","k__Fungi","Ftrad","Ftrad_Otu_00076","50.63157895","19","0","0.703125","0.742857143","0.486111111","o__Mortierellales","0","p__Mortierellomycota","0.7993921","0.00104337","0.005031421","0.001051285","false","0","Ftrad_Otu_00076","4354","s__Mortierella_elongata","5310","""k__Fungi(100);p__Mortierellomycota(100);c__Mortierellomycetes(100);o__Mortierellales(100);f__Mortierellaceae(100);g__Mortierella(100);s__Mortierella_elongata(95);""","0.36651411","0.640776699","0.002401299"
"285","2.81702128","7.7591E-4","c__Actinobacteria","0.35498489","0.6","no","6","5","f__Intrasporangiaceae","g__Phycicoccus","false","k__Bacteria","BacV5","BacV5_Otu_000199","23.0","6","0","0.65625","0.771428571","0.805555556","o__Actinomycetales","0","p__Actinobacteria","0.74042553","2.37413E-4","7.33125E-4","3.71541E-4","false","0","BacV5_Otu_000199","1317","g__Phycicoccus_unclassified","718","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Intrasporangiaceae(100);g__Phycicoccus(100);g__Phycicoccus_unclassified(100);""","0.2987013","0.747572816","4.52738E-4"
"287","3.70638298","0.00231354","c__Actinobacteria","0.26980482","0.0","no","2","6","f__Microbacteriaceae","g__Frigoribacterium","false","k__Bacteria","BacV5","BacV5_Otu_000194","4.5","2","0","0.4375","0.771428571","0.472222222","o__Actinomycetales","0","p__Actinobacteria","0.61337386","3.65112E-4","0.001195225","2.2329E-4","false","0","BacV5_Otu_000194","1346","g__Frigoribacterium_unclassified","1194","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Microbacteriaceae(100);g__Frigoribacterium(77);g__Frigoribacterium_unclassified(77);""","0.5","0.563106796","5.9762E-4"
"288","1.9787234","0.01657126","c__Actinobacteria","0.50537634","0.46947083","no","67","4","f__Microbacteriaceae","f__Microbacteriaceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000191","43.29850746","67","0","0.1875","0.914285714","0.236111111","o__Actinomycetales","0","p__Actinobacteria","0.86018237","1.65347E-4","0.001387022","1.82258E-4","false","0","BacV5_Otu_000191","1372","f__Microbacteriaceae_unclassified","19874","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Microbacteriaceae(100);f__Microbacteriaceae_unclassified(89);f__Microbacteriaceae_unclassified(89);""","0.2418911","0.451456311","5.8639E-4"
"165","2.42978723","0.00291037","c__Microbotryomycetes","0.41155867","0.49673203","no","18","5","f__Sporidiobolaceae","g__Rhodotorula","false","k__Fungi","Ftrad","Ftrad_Otu_00035","34.27777778","18","0","0.828125","0.457142857","0.444444444","o__Sporidiobolales","0","p__Basidiomycota","0.79574468","0.012166398","9.77938E-4","5.70183E-4","false","0","Ftrad_Otu_00035","17426","s__Rhodotorula_babjevae","2588","""k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Sporidiobolales(100);f__Sporidiobolaceae(100);g__Rhodotorula(100);s__Rhodotorula_babjevae(97);""","0.25580431","0.567961165","0.004311448"
